 Invensys Top Part Report for 009-00722.pcb on 11/1/2012 10:23:37 AM,,,,,,,,,
,,,,,,,,,
Requested Condition:,,,,,,,,,
Layer Name contains 'Top',,,,,,,,,
,,,,,,,,,
Name,Position X,Position Y,Rotation,Layer Name,Part Type,PCB Decal,Glued,SMD,Description
T2,12500,400,90,Top,010-00179-00,TF-CSM29-020-V1,No,No,XFMR SWITCHING PWR SUPPLY
T3,12520,4780,90,Top,063-00031-65,LH-B82732F,No,No,IND 27mH 0.9A 30%
TP1,1080,1480,0,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
TP2,1080,1280,0,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
TP3,880,1280,180,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
TP4,1280,1280,180,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
TP7,560,1935,180,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
TP13,1280,1480,180,Top,FPOINT,FPOINT,No,Yes,FINAL TESTPOINT
U1,11860,2200,270,Top,653-00574-00,US40004-OPTO-8MM,No,Yes,IC OPTO HIGH RELIABILITY 5300V RMS
U2,4260,1380,90,Top,653-00552-00,US30016,No,Yes,IC SINGLE 8-CHNL ANALOG MULTI/DEMULTIPLEXER CD4051BC
U3,3170,2050,180,Top,653-00574-00,US40004-OPTO-8MM,No,Yes,IC OPTO HIGH RELIABILITY 5300V RMS
U4,6820,3020,270,Top,653-00117-00,US30016,No,Yes,IC SMD NPN DRIVERS MC1413D
U5,5600,2220,270,Top,653-00532-04,US61064TQFP,No,Yes,IC MIRCO ATMEL ATMEGA128
U6,6820,2580,270,Top,653-00117-00,US30016,No,Yes,IC SMD NPN DRIVERS MC1413D
U7,6220,3020,270,Top,653-00117-00,US30016,No,Yes,IC SMD NPN DRIVERS MC1413D
U8,11905,3295,90,Top,053-00555-00,TO-220F-6L-UP,No,No,IC POWER SWITCH FSDM0565
U9,2620,1720,0,Top,653-00611-00,US8-GULLWING300,No,Yes,OPTOCOUPLER HIGH SPEED
U10,2140,1720,180,Top,653-00611-00,US8-GULLWING300,No,Yes,OPTOCOUPLER HIGH SPEED
U11,960,2900,270,Top,653-00530-00,QSOT89,No,Yes,IC SMD SOT89 MC79L05ACH 3-TER NEG REGULATOR
U12,7975,2620,90,Top,653-00552-00,US30016,No,Yes,IC SINGLE 8-CHNL ANALOG MULTI/DEMULTIPLEXER CD4051BC
U13,8750,2700,90,Top,653-00552-00,US30016,No,Yes,IC SINGLE 8-CHNL ANALOG MULTI/DEMULTIPLEXER CD4051BC
U14,10180,2500,270,Top,653-00110-00,QS-D2PAK,No,Yes,IC 5.0 V SMD POS. REGULATOR LM340S-5.0
U15,1720,2400,90,Top,653-00526-00,US30028(SSOP),No,Yes,IC MICROCHIP PIC16F73
U16,2400,2400,90,Top,653-00553-00,US30016,No,Yes,IC SMD 8-CHNL 3-STATE MUX 74HC251
U17,2780,870,90,Top,653-00560-00,US30008,No,Yes,IC RS-485/RS-422 MULTIPOINT TRANSCEIVERS
U18,11360,2220,90,Top,653-00586-00,US3008(SO8),No,Yes,IC PROGRAMMABLE VOLTAGE REF 2.5-36V
U19,1620,2880,90,Top,653-00553-00,US30016,No,Yes,IC SMD 8-CHNL 3-STATE MUX 74HC251
X1,5540,1540,180,Top,654-00010-00,XS-4.8X13X4.5,No,Yes,XTAL SMD OSCILLATOR 7.3728MHz
X2,2050,2500,90,Top,654-00007-00,XS3R,No,Yes,RESONATOR SMD 6MHz
Y1,11200,4660,0,Top,007-00007-00,YH300M3B,No,No,VAR MO 300V 80J 4500A
Y2,8140,1830,180,Top,041-00017-00,YH5(3.5X12.3X7.3),No,No,PTC 2.7 OHM 4.5A 30V
Y3,9570,3065,90,Top,041-00017-00,YH5(3.5X12.3X7.3),No,No,PTC 2.7 OHM 4.5A 30V
,,,,,,,,,
 EOF ,,,,,,,,,
